group	label	showSelected1
1	Cluster 67: 31/10892 pixels shown, logFC -4.7 to 5.1, log10(p) 0.0 to 3.9	67
1	Cluster 94: 1098/1473 pixels shown, logFC -4.4 to 4.2, log10(p) 0.0 to 4.2	94
1	Cluster 285: 2222/16311 pixels shown, logFC -5.2 to 4.5, log10(p) 0.0 to 5.1	285
1	Cluster 305: 424/1916 pixels shown, logFC -4.2 to 3.9, log10(p) 0.0 to 3.9	305
1	Cluster 314: 30/30 pixels shown, logFC -4.2 to 0.3, log10(p) 0.0 to 2.0	314
1	Cluster 515: 73/1518 pixels shown, logFC -3.3 to 4.4, log10(p) 0.0 to 3.2	515
1	Cluster 780: 1/17 pixels shown, logFC -3.5 to 0.1, log10(p) 0.0 to 1.3	780
1	Cluster 839: 31/31 pixels shown, logFC 0.5 to 3.6, log10(p) 0.2 to 1.8	839
1	Cluster 1085: 2/32 pixels shown, logFC -2.6 to 3.6, log10(p) 0.0 to 1.4	1085
1	Cluster 1156: 18/18 pixels shown, logFC -0.2 to 3.6, log10(p) 0.1 to 1.4	1156
1	Cluster 1232: 34/42 pixels shown, logFC -0.7 to 3.3, log10(p) 0.0 to 1.2	1232
1	Cluster 1759: 11/11 pixels shown, logFC 1.4 to 3.9, log10(p) 0.5 to 1.7	1759
1	Cluster 1819: 4/7 pixels shown, logFC -3.5 to -1.1, log10(p) 0.4 to 1.3	1819
1	Cluster 1898: 57/105 pixels shown, logFC -1.7 to 3.9, log10(p) 0.0 to 2.0	1898
1	Cluster 2058: 745/1806 pixels shown, logFC -3.5 to 4.4, log10(p) 0.0 to 4.6	2058
1	Cluster 2224: 6/6 pixels shown, logFC -3.5 to -1.8, log10(p) 0.4 to 1.3	2224
1	Cluster 2236: 23/23 pixels shown, logFC -4.4 to 0.6, log10(p) 0.0 to 2.3	2236
