group	label	showSelected1
1	Cluster 1: 454/617 pixels shown, logFC -4.9 to 3.9, log10(p) 0.0 to 3.1	1
1	Cluster 23: 24/258 pixels shown, logFC -2.6 to 3.6, log10(p) 0.0 to 1.4	23
1	Cluster 58: 260/1833 pixels shown, logFC -4.4 to 4.7, log10(p) 0.0 to 2.8	58
1	Cluster 261: 60/470 pixels shown, logFC -3.8 to 3.3, log10(p) 0.0 to 1.6	261
1	Cluster 439: 14/18 pixels shown, logFC -3.5 to 2.0, log10(p) 0.0 to 1.3	439
1	Cluster 561: 6/901 pixels shown, logFC -4.4 to 3.6, log10(p) 0.0 to 3.2	561
1	Cluster 567: 9/31 pixels shown, logFC -3.1 to 3.3, log10(p) 0.0 to 1.2	567
1	Cluster 1366: 123/123 pixels shown, logFC -3.5 to 4.2, log10(p) 0.0 to 2.0	1366
1	Cluster 1547: 8/8 pixels shown, logFC 0.8 to 3.3, log10(p) 0.2 to 1.1	1547
1	Cluster 1548: 10/12 pixels shown, logFC 0.3 to 3.3, log10(p) 0.2 to 1.2	1548
1	Cluster 1901: 4/4 pixels shown, logFC 2.0 to 3.3, log10(p) 0.5 to 1.1	1901
1	Cluster 1939: 19/19 pixels shown, logFC -0.7 to 2.7, log10(p) 0.0 to 0.8	1939
1	Cluster 2009: 25/25 pixels shown, logFC -3.5 to 0.5, log10(p) 0.1 to 1.5	2009
1	Cluster 2068: 8/8 pixels shown, logFC 0.6 to 3.2, log10(p) 0.2 to 1.1	2068
1	Cluster 2174: 9/43 pixels shown, logFC -3.5 to 0.1, log10(p) 0.0 to 1.3	2174
1	Cluster 2472: 3/18 pixels shown, logFC 0.1 to 2.7, log10(p) 0.0 to 0.8	2472
